-3.000000000000000062e-03,1.441000000000000059e+00,-1.320999999999999952e+00,3.001999999999999780e+00
3.000000000000000062e-03,1.441000000000000059e+00,-1.320999999999999952e+00,3.001999999999999780e+00
2.199999999999999872e-02,1.441000000000000059e+00,-1.322000000000000064e+00,3.000999999999999890e+00
5.299999999999999850e-02,1.441999999999999948e+00,-1.322999999999999954e+00,3.000000000000000000e+00
9.600000000000000200e-02,1.441999999999999948e+00,-1.326999999999999957e+00,2.995999999999999996e+00
1.509999999999999953e-01,1.443000000000000060e+00,-1.334999999999999964e+00,2.988999999999999879e+00
2.179999999999999993e-01,1.445999999999999952e+00,-1.346999999999999975e+00,2.975999999999999979e+00
2.909999999999999809e-01,1.449000000000000066e+00,-1.360000000000000098e+00,2.955000000000000071e+00
3.619999999999999885e-01,1.453999999999999959e+00,-1.368999999999999995e+00,2.927000000000000046e+00
4.289999999999999925e-01,1.459000000000000075e+00,-1.374000000000000110e+00,2.894000000000000128e+00
4.929999999999999938e-01,1.463999999999999968e+00,-1.372999999999999998e+00,2.854999999999999982e+00
5.520000000000000462e-01,1.469999999999999973e+00,-1.368000000000000105e+00,2.810999999999999943e+00
6.079999999999999849e-01,1.477000000000000091e+00,-1.358000000000000096e+00,2.762999999999999901e+00
6.590000000000000302e-01,1.483000000000000096e+00,-1.346000000000000085e+00,2.710999999999999854e+00
6.999999999999999556e-01,1.489999999999999991e+00,-1.332999999999999963e+00,2.661999999999999922e+00
7.319999999999999840e-01,1.495000000000000107e+00,-1.320000000000000062e+00,2.620000000000000107e+00
7.560000000000000053e-01,1.500000000000000000e+00,-1.310000000000000053e+00,2.585999999999999854e+00
7.720000000000000195e-01,1.502999999999999892e+00,-1.302999999999999936e+00,2.560999999999999943e+00
7.820000000000000284e-01,1.504999999999999893e+00,-1.298000000000000043e+00,2.544999999999999929e+00
7.850000000000000311e-01,1.504999999999999893e+00,-1.296000000000000041e+00,2.540000000000000036e+00
