-2.000000000000000042e-03,-5.540000000000000480e-01,-7.630000000000000115e-01,-1.627000000000000002e+00
-2.000000000000000042e-03,-5.500000000000000444e-01,-7.660000000000000142e-01,-1.641000000000000014e+00
-2.000000000000000042e-03,-5.390000000000000346e-01,-7.750000000000000222e-01,-1.685000000000000053e+00
-2.000000000000000042e-03,-5.220000000000000195e-01,-7.940000000000000391e-01,-1.754999999999999893e+00
-2.000000000000000042e-03,-5.010000000000000009e-01,-8.229999999999999538e-01,-1.850000000000000089e+00
-2.000000000000000042e-03,-4.779999999999999805e-01,-8.719999999999999973e-01,-1.965000000000000080e+00
-2.000000000000000042e-03,-4.620000000000000218e-01,-9.499999999999999556e-01,-2.095000000000000195e+00
-2.000000000000000042e-03,-4.610000000000000209e-01,-1.076999999999999957e+00,-2.225000000000000089e+00
-1.000000000000000021e-03,-4.919999999999999929e-01,-1.264999999999999902e+00,-2.326000000000000068e+00
-0.000000000000000000e+00,-5.739999999999999547e-01,-1.534999999999999920e+00,-2.369000000000000217e+00
0.000000000000000000e+00,-6.520000000000000240e-01,-1.852000000000000091e+00,-2.301000000000000156e+00
-1.000000000000000021e-03,-3.320000000000000173e-01,-2.099000000000000199e+00,-2.184000000000000163e+00
-5.000000000000000104e-03,3.750000000000000000e-01,-2.230999999999999872e+00,-2.282999999999999918e+00
-1.000000000000000021e-03,5.470000000000000417e-01,-2.431999999999999940e+00,-2.369000000000000217e+00
-0.000000000000000000e+00,6.430000000000000160e-01,-2.657000000000000028e+00,-2.419999999999999929e+00
-0.000000000000000000e+00,7.049999999999999600e-01,-2.873000000000000220e+00,-2.435999999999999943e+00
0.000000000000000000e+00,7.459999999999999964e-01,-3.055000000000000160e+00,-2.427999999999999936e+00
0.000000000000000000e+00,7.700000000000000178e-01,3.096000000000000085e+00,-2.410000000000000142e+00
0.000000000000000000e+00,7.830000000000000293e-01,3.016999999999999904e+00,-2.394000000000000128e+00
0.000000000000000000e+00,7.870000000000000329e-01,2.991000000000000103e+00,-2.387999999999999901e+00
