-3.141999999999999904e+00,5.270000000000000240e-01,5.160000000000000142e-01,5.320000000000000284e-01
-3.141999999999999904e+00,5.210000000000000187e-01,5.170000000000000151e-01,5.530000000000000471e-01
-3.141999999999999904e+00,5.030000000000000027e-01,5.200000000000000178e-01,6.119999999999999885e-01
-3.141999999999999904e+00,4.759999999999999787e-01,5.240000000000000213e-01,7.039999999999999591e-01
-3.141999999999999904e+00,4.440000000000000058e-01,5.290000000000000258e-01,8.209999999999999520e-01
-3.141000000000000014e+00,4.099999999999999756e-01,5.360000000000000320e-01,9.549999999999999600e-01
-3.141000000000000014e+00,3.770000000000000018e-01,5.480000000000000426e-01,1.102000000000000091e+00
-3.141000000000000014e+00,3.469999999999999751e-01,5.639999999999999458e-01,1.250999999999999890e+00
-3.141000000000000014e+00,3.240000000000000102e-01,5.849999999999999645e-01,1.387000000000000011e+00
-3.140000000000000124e+00,3.069999999999999951e-01,6.119999999999999885e-01,1.510999999999999899e+00
-3.140000000000000124e+00,2.979999999999999871e-01,6.450000000000000178e-01,1.622999999999999998e+00
-3.140000000000000124e+00,2.949999999999999845e-01,6.860000000000000542e-01,1.725999999999999979e+00
-3.138999999999999790e+00,3.009999999999999898e-01,7.339999999999999858e-01,1.818000000000000060e+00
-3.138999999999999790e+00,3.150000000000000022e-01,7.920000000000000373e-01,1.899000000000000021e+00
-3.138999999999999790e+00,3.350000000000000200e-01,8.499999999999999778e-01,1.961999999999999966e+00
-3.138999999999999790e+00,3.579999999999999849e-01,9.030000000000000249e-01,2.005999999999999783e+00
-3.138999999999999790e+00,3.810000000000000053e-01,9.479999999999999538e-01,2.036000000000000032e+00
-3.138999999999999790e+00,4.000000000000000222e-01,9.809999999999999831e-01,2.053999999999999826e+00
-3.138999999999999790e+00,4.119999999999999774e-01,1.002000000000000002e+00,2.064000000000000057e+00
-3.138999999999999790e+00,4.169999999999999818e-01,1.008999999999999897e+00,2.068000000000000060e+00
