-0.000000000000000000e+00,-5.190000000000000169e-01,-5.390000000000000346e-01,-5.090000000000000080e-01
-0.000000000000000000e+00,-5.120000000000000107e-01,-5.400000000000000355e-01,-5.310000000000000275e-01
-0.000000000000000000e+00,-4.949999999999999956e-01,-5.450000000000000400e-01,-5.939999999999999725e-01
-0.000000000000000000e+00,-4.699999999999999734e-01,-5.530000000000000471e-01,-6.899999999999999467e-01
-0.000000000000000000e+00,-4.410000000000000031e-01,-5.649999999999999467e-01,-8.100000000000000533e-01
-0.000000000000000000e+00,-4.119999999999999774e-01,-5.809999999999999609e-01,-9.449999999999999512e-01
-0.000000000000000000e+00,-3.860000000000000098e-01,-6.039999999999999813e-01,-1.088999999999999968e+00
-1.000000000000000021e-03,-3.679999999999999938e-01,-6.350000000000000089e-01,-1.231999999999999984e+00
-1.000000000000000021e-03,-3.599999999999999867e-01,-6.690000000000000391e-01,-1.358999999999999986e+00
-1.000000000000000021e-03,-3.639999999999999902e-01,-7.069999999999999618e-01,-1.471999999999999975e+00
-1.000000000000000021e-03,-3.810000000000000053e-01,-7.469999999999999973e-01,-1.572999999999999954e+00
-2.000000000000000042e-03,-4.129999999999999782e-01,-7.870000000000000329e-01,-1.663999999999999924e+00
-2.000000000000000042e-03,-4.630000000000000226e-01,-8.249999999999999556e-01,-1.747000000000000108e+00
-2.000000000000000042e-03,-5.290000000000000258e-01,-8.639999999999999902e-01,-1.818999999999999950e+00
-2.000000000000000042e-03,-5.909999999999999698e-01,-9.120000000000000329e-01,-1.858000000000000096e+00
-2.000000000000000042e-03,-6.019999999999999796e-01,-1.014000000000000012e+00,-1.826000000000000068e+00
-2.000000000000000042e-03,-4.779999999999999805e-01,-1.262000000000000011e+00,-1.637999999999999901e+00
