-2.000000000000000042e-03,-4.319999999999999951e-01,-9.929999999999999938e-01,-2.081999999999999851e+00
6.000000000000000125e-03,-4.359999999999999987e-01,-9.959999999999999964e-01,-2.080999999999999961e+00
3.300000000000000155e-02,-4.490000000000000102e-01,-1.002999999999999892e+00,-2.075000000000000178e+00
7.699999999999999900e-02,-4.719999999999999751e-01,-1.012999999999999901e+00,-2.064000000000000057e+00
1.380000000000000115e-01,-5.030000000000000027e-01,-1.026000000000000023e+00,-2.044999999999999929e+00
2.139999999999999958e-01,-5.440000000000000391e-01,-1.036999999999999922e+00,-2.016000000000000014e+00
3.049999999999999933e-01,-5.919999999999999707e-01,-1.044000000000000039e+00,-1.975000000000000089e+00
4.020000000000000240e-01,-6.450000000000000178e-01,-1.044999999999999929e+00,-1.917999999999999927e+00
4.919999999999999929e-01,-6.959999999999999520e-01,-1.040999999999999925e+00,-1.852999999999999980e+00
5.739999999999999547e-01,-7.439999999999999947e-01,-1.034000000000000030e+00,-1.780000000000000027e+00
6.490000000000000213e-01,-7.910000000000000364e-01,-1.024000000000000021e+00,-1.699999999999999956e+00
7.159999999999999698e-01,-8.369999999999999662e-01,-1.014000000000000012e+00,-1.612000000000000099e+00
7.760000000000000231e-01,-8.830000000000000071e-01,-1.004000000000000004e+00,-1.516999999999999904e+00
8.289999999999999591e-01,-9.290000000000000480e-01,-9.939999999999999947e-01,-1.415000000000000036e+00
8.709999999999999964e-01,-9.699999999999999734e-01,-9.859999999999999876e-01,-1.320000000000000062e+00
9.020000000000000240e-01,-1.004999999999999893e+00,-9.809999999999999831e-01,-1.237000000000000099e+00
9.250000000000000444e-01,-1.032999999999999918e+00,-9.759999999999999787e-01,-1.169000000000000039e+00
9.409999999999999476e-01,-1.052999999999999936e+00,-9.729999999999999760e-01,-1.118999999999999995e+00
9.499999999999999556e-01,-1.064999999999999947e+00,-9.709999999999999742e-01,-1.088000000000000078e+00
9.529999999999999583e-01,-1.070000000000000062e+00,-9.709999999999999742e-01,-1.078000000000000069e+00
